"numero_dpe","date_etablissement_dpe","etiquette_dpe","type_batiment","surface_habitable_logement","adresse_ban","type_energie_n1","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_dpe"
"2301N2034919P","2023-06-18","A","maison",82.5,"Rue de la Croix Bois 01360 Loyettes","Électricité",1391.2,428.9,0,177.8,146.4,3199.7,986.4,0,409,336.8,292.4,90.1,0,37.4,30.8,"existant"
"2301N2098775P","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",606.6,1257.5,0,10.7,1.4,606.6,1257.5,0,24.5,3.2,47.7,99,0,36.8,7.9,"existant"
"2301N2098500A","2023-06-21","B","appartement",19,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",510.2,1254.5,0,10.6,1.4,510.2,1254.5,0,24.3,3.2,40.2,98.7,0,36.5,7.8,"existant"
"2301N2098586I","2023-06-21","B","appartement",49.8,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1570.7,1873.4,0,27.7,3.6,1570.7,1873.4,0,63.7,8.3,123.6,147.4,0,95.5,20.5,"existant"
"2301N2098560I","2023-06-21","B","appartement",19.7,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",441.7,1268,0,11,1.4,441.7,1268,0,25.2,3.3,34.8,99.8,0,37.8,8.1,"existant"
"2301N2172316C","2023-06-27","A","maison",153.3,"Chemin des Hutins 01170 Chevry","Électricité",2630,1212,0,298.4,18.7,6049,2787.6,0,686.3,42.9,474,218,0,54,3,"existant"
"2301N2098557F","2023-06-21","B","appartement",19,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",510.5,1254.5,0,10.6,1.4,510.5,1254.5,0,24.3,3.2,40.2,98.7,0,36.5,7.8,"existant"
"2301N1914286W","2023-06-08","C","appartement",32.7,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",977.6,1630.8,0,24.7,11.5,977.6,1630.8,0,56.8,26.5,108.7,181.4,0,85.1,39.7,"existant"
"2301N2033557F","2023-06-18","A","maison",148.6,"Rue du Verger 01200 Billiat","Électricité",3096,723,0,278.1,74.2,7120.8,2344.7,0,639.6,170.6,558,130,0,50,13,"existant"
"2301N2098696O","2023-06-21","B","appartement",49.7,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1871.6,1872.6,0,27.7,3.6,1871.6,1872.6,0,63.7,8.3,147.3,147.4,0,95.4,20.4,"existant"
"2301N1944786Y","2023-06-11","A","maison",98.1,"266 Route du Village 01310 Curtafond","Électricité",1844,615,0,197.2,0,4241.2,1414.5,0,453.6,0,362,121,0,39,0,"existant"
"2301N4345983R","2023-06-07","C","appartement",28.7,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",648,1243.5,0,15.6,1,648,1243.5,0,35.8,2.2,72.1,138.3,0,53.6,3.4,"existant"
"2301N2098720M","2023-06-21","C","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",747.9,1257.5,0,10.7,1.4,747.9,1257.5,0,24.5,3.2,58.9,99,0,36.8,7.9,"existant"
"2301N2098482I","2023-06-21","B","immeuble",2340.7,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",75803,131692,0,4496.8,963.6,75803,131692,0,10342.6,2216.3,5966,10364,0,1304,171,"existant"
"2301N4346008Q","2023-06-07","C","appartement",68.1,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1652.3,1785.2,0,36.9,2.3,1652.3,1785.2,0,84.8,5.3,183.8,198.5,0,127.1,7.9,"existant"
"2301N2250059F","2023-06-20","A","maison",120.7,"Chemin du Clos des Barres 01540 Vonnas","Électricité",1135,567,72,229.3,36.2,2610.5,1304.1,165.6,527.5,83.3,243,121,15,49,8,"existant"
"2301N4346004M","2023-06-07","B","appartement",82.2,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1812.7,1921.7,0,44.5,2.8,1812.7,1921.7,0,102.4,6.4,201.6,213.7,0,153.5,9.6,"existant"
"2301N2098514O","2023-06-21","B","appartement",49.4,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1623.6,1865.4,0,27.5,3.6,1623.6,1865.4,0,63.2,8.3,127.8,146.8,0,94.7,20.3,"existant"
"2301N4346010S","2023-06-07","C","appartement",114.4,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",5527.2,2233,0,62,3.9,5527.2,2233,0,142.5,8.9,614.7,248.3,0,213.6,13.3,"existant"
"2301N1913986I","2023-06-07","C","immeuble",802.5,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",31948,18914,0,1666,98,35005.6,19041.4,0,3831.8,225.4,3973,2121,0,483,28,"existant"
"2301N1914296G","2023-06-08","C","appartement",37.2,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1314.5,1727.7,0,28.1,13.1,1314.5,1727.7,0,64.7,30.2,146.2,192.1,0,96.9,45.2,"existant"
"2301N2098619P","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",566.3,1257.5,0,10.7,1.4,566.3,1257.5,0,24.5,3.2,44.6,99,0,36.8,7.9,"existant"
"2301N2222541V","2023-07-01","A","maison",104.3,"route de Chatillon 01990 Saint-Trivier-sur-Moignans","Électricité",1920,691,0,230.4,51.2,4416,1589.3,0,529.9,117.8,370,133,0,44,10,"existant"
"2301N2100896E","2023-06-22","A","maison",142,"Chemin du Château de Crangeat 01340 Attignat","Électricité",1501,767,0,310.1,32.6,3452.3,1764.1,0,713.2,75.1,295,151,0,61,6,"existant"
"2301N2098709B","2023-06-21","C","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",748.9,1257.5,0,10.7,1.4,748.9,1257.5,0,24.5,3.2,58.9,99,0,36.8,7.9,"existant"
"2301N2098631B","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",568,1257.5,0,10.7,1.4,568,1257.5,0,24.5,3.2,44.7,99,0,36.8,7.9,"existant"
"2301N1982209H","2023-06-13","A","maison",100.1,"Rue de Muzard 01480 Villeneuve","Électricité",1797,662,0,200.9,0,4133.1,1522.6,0,462.2,0,353,130,0,39,0,"existant"
"2301N1914304O","2023-06-08","C","appartement",31.2,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",952,1597.6,0,23.5,11,952,1597.6,0,54.1,25.3,105.9,177.7,0,81.1,37.9,"existant"
"2301N1914291B","2023-06-08","C","appartement",31.2,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",722.5,1597.6,0,23.5,11,722.5,1597.6,0,54.1,25.3,80.3,177.7,0,81.1,37.9,"existant"
"2301N2222506M","2023-06-29","C","maison",99.4,"Chemin de Chavaleins 01480 Chaleins","Gaz naturel",4440,1648,0,209.1,24.6,4935.3,1663.6,0,480.9,56.6,540,176,0,61,7,"existant"
"2301N1914305P","2023-06-08","C","appartement",31.3,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",945.4,1600.3,0,23.6,11,945.4,1600.3,0,54.3,25.4,105.1,178,0,81.4,38,"existant"
"2301N4342584Y","2023-06-07","C","appartement",82.2,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",2235.8,1953,0,47.5,3,2235.8,1953,0,109.3,6.8,248.6,217.2,0,163.8,10.2,"existant"
"2301N2098803R","2023-06-21","B","appartement",19,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",555.3,1254.5,0,10.6,1.4,555.3,1254.5,0,24.3,3.2,43.7,98.7,0,36.5,7.8,"existant"
"2301N2098533H","2023-06-21","B","appartement",19,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",555.1,1254.5,0,10.6,1.4,555.1,1254.5,0,24.3,3.2,43.7,98.7,0,36.5,7.8,"existant"
"2301N2158111T","2023-06-26","A","maison",109.8,"Chemin de la Creusette 01230 Évosges","Électricité",1410,535,0,209,39.2,3243,1230.5,0,480.6,90.1,294,112,0,44,8,"existant"
"2301N1941166S","2023-06-11","A","maison",113.4,"rue des genets 01000 Bourg-en-Bresse","Électricité",1638,672,0,224,28,3767.4,1545.6,0,515.2,64.4,324,133,0,44,6,"existant"
"2301N2582437Z","2023-06-25","A","maison",166.4,"Chemin de la Ranche 01150 Vaux-en-Bugey","Électricité",2253,655,328,327.7,61.4,5181.9,1506.5,754.4,753.7,141.3,422,123,61,61,12,"existant"
"2301N2098870G","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",607,1257.5,0,10.7,1.4,607,1257.5,0,24.5,3.2,47.8,99,0,36.8,7.9,"existant"
"2301N1914292C","2023-06-08","C","appartement",31.3,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",714.9,1600.3,0,23.6,11,714.9,1600.3,0,54.3,25.4,79.5,178,0,81.4,38,"existant"
"2301N2098693L","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",606.6,1257.5,0,10.7,1.4,606.6,1257.5,0,24.5,3.2,47.7,99,0,36.8,7.9,"existant"
"2301N2017988K","2023-06-15","A","maison",105.3,"le Sorbier 01380 Saint-Cyr-sur-Menthon","Électricité",1631,508,0,213.9,53.5,3751.3,1168.4,0,492,123,324,101,0,43,11,"existant"
"2301N2098698Q","2023-06-21","B","appartement",24.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",976.5,1359.3,0,13.5,1.8,976.5,1359.3,0,31,4.1,76.8,107,0,46.5,10,"existant"
"2301N2098741H","2023-06-21","B","appartement",46.1,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",2330.4,1798.6,0,25.6,3.4,2330.4,1798.6,0,59,7.7,183.4,141.6,0,88.4,18.9,"existant"
"2301N2186331D","2023-06-20","A","maison",95,"Chemin du Tram 01320 Châtillon-la-Palud","Électricité",2027,450,0,187.7,0,4662.1,1035,0,431.6,0,398,88,0,37,0,"existant"
"2301N1961850G","2023-06-12","A","maison",89.1,"Chemin de Chavagneux 01800 Villieu-Loyes-Mollon","Électricité",1362,484,0,168.9,22.5,3132.6,1569.6,0,388.5,51.8,288,102,0,36,5,"existant"
"2301N2098789D","2023-06-21","B","appartement",19,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",510.9,1254.5,0,10.6,1.4,510.9,1254.5,0,24.3,3.2,40.2,98.7,0,36.5,7.8,"existant"
"2301N1897220M","2023-06-07","A","maison",124.4,"2 Rue des Fontaines 01630 Saint-Genis-Pouilly","Électricité",2234,1156,0,234.3,15.6,5138.2,2658.8,0,538.9,35.9,411,213,0,43,3,"existant"
"2301N2098485L","2023-06-21","B","appartement",55,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",2911.7,1934.1,0,30.6,4,2911.7,1934.1,0,70.4,9.2,229.2,152.2,0,105.5,22.6,"existant"
"2301N2098737D","2023-06-21","B","appartement",35.1,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1390.8,1577.2,0,19.5,2.6,1390.8,1577.2,0,44.9,5.9,109.5,124.1,0,67.3,14.4,"existant"
"2301N3885070G","2023-06-08","A","maison",140.1,"chemin des vignes  01200 Valserhône","Électricité",2116,869,112,252.2,14,4866.8,1998.7,257.6,580,32.2,398,163,21,47,3,"existant"
"2301N1868201J","2023-06-05","B","maison",92.9,"Rue du Crêt de la Neige 01550 Collonges","Électricité",1982.4,551.3,0,176,152.5,4559.5,1268,0,404.7,350.7,385.3,107.2,0,34.2,29.6,"existant"
"2301N2098614K","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",567.3,1257.5,0,10.7,1.4,567.3,1257.5,0,24.5,3.2,44.7,99,0,36.8,7.9,"existant"
"2301N2098767H","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",605.2,1257.5,0,10.7,1.4,605.2,1257.5,0,24.5,3.2,47.6,99,0,36.8,7.9,"existant"
"2301N1914297H","2023-06-08","C","appartement",41.3,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1698.2,1815.3,0,31.2,14.6,1698.2,1815.3,0,71.7,33.5,188.9,201.9,0,107.5,50.2,"existant"
"2301N2098735B","2023-06-21","C","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",749.6,1257.5,0,10.7,1.4,749.6,1257.5,0,24.5,3.2,59,99,0,36.8,7.9,"existant"
"2301N3151358O","2023-06-07","C","appartement",45.4,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1366.8,1536.1,0,26.8,1.7,1366.8,1536.1,0,61.7,3.9,152,170.8,0,92.5,5.8,"existant"
"2301N2174094M","2023-06-27","A","maison",136.5,"Rue des Frênes 01310 Polliat","Électricité",1147,751,150,232.1,68.3,2638.1,1727.3,345,533.7,157,235,154,31,48,14,"existant"
"2301N4345997F","2023-06-07","C","appartement",52.1,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1615.7,1631.2,0,28.2,1.8,1615.7,1631.2,0,64.9,4.1,179.7,181.4,0,97.3,6.1,"existant"
"2301N2038939F","2023-06-18","A","maison",105.4,"Lot le Domaine de la Valliere 01480 Chaleins","Électricité",1869,678,0,217.6,25.6,4298.7,1559.4,0,500.5,58.9,363,132,0,42,5,"existant"
"2301N4345966A","2023-06-07","C","appartement",80.5,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",2272.4,1905.9,0,43.6,2.7,2272.4,1905.9,0,100.3,6.3,252.7,211.9,0,150.4,9.4,"existant"
"2301N1998995X","2023-06-14","A","maison",90.9,"3 rue maurice diethelm 01000 Bourg-en-Bresse","Électricité",1054,564,9,172.7,54.5,2424.2,1297.2,20.7,397.2,125.4,229,123,2,38,12,"existant"
"2301N2098664I","2023-06-21","B","appartement",22.8,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",534.6,1330.1,0,12.7,1.7,534.6,1330.1,0,29.1,3.8,42.1,104.7,0,43.7,9.4,"existant"
"2301N2105843L","2023-06-22","A","maison",110.7,"Chemin de la Source 01580 Matafelon-Granges","Électricité",1914,519,0,232.4,109.4,4402.2,1193.7,0,534.5,251.5,372,101,0,45,21,"existant"
"2301N2098676U","2023-06-21","B","appartement",19.8,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",445.4,1270.6,0,11,1.4,445.4,1270.6,0,25.4,3.3,35,100,0,38,8.1,"existant"
"2301N2098746M","2023-06-21","B","appartement",36.4,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1145.5,1604.6,0,20.3,2.7,1145.5,1604.6,0,46.6,6.1,90.2,126.3,0,69.9,15,"existant"
"2301N2098491R","2023-06-21","B","appartement",19,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",510.2,1254.5,0,10.6,1.4,510.2,1254.5,0,24.3,3.2,40.2,98.7,0,36.5,7.8,"existant"
"2301N2098623T","2023-06-21","B","appartement",22.7,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",677.5,1329.5,0,12.7,1.7,677.5,1329.5,0,29.1,3.8,53.3,104.6,0,43.6,9.4,"existant"
"2301N1914295F","2023-06-08","C","appartement",38.1,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1340.2,1747,0,28.8,13.4,1340.2,1747,0,66.2,30.9,149.1,194.3,0,99.3,46.3,"existant"
"2301N1914283T","2023-06-08","C","appartement",41.3,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1393.9,1815.3,0,31.2,14.6,1393.9,1815.3,0,71.7,33.5,155,201.9,0,107.5,50.2,"existant"
"2301N2098798M","2023-06-21","B","appartement",19,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",554.6,1254.5,0,10.6,1.4,554.6,1254.5,0,24.3,3.2,43.7,98.7,0,36.5,7.8,"existant"
"2301N2098670O","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",425,1257.5,0,10.7,1.4,425,1257.5,0,24.5,3.2,33.5,99,0,36.8,7.9,"existant"
"2301N2033723P","2023-06-18","A","maison",111.3,"Rue de la Bibette 01500 Ambérieu-en-Bugey","Électricité",1393,529,0,232.2,180.6,3203.9,1715.5,0,534.1,415.4,282,107,0,47,36,"existant"
"2301N2098828Q","2023-06-21","B","appartement",46.1,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",1952.8,1799.6,0,25.7,3.4,1952.8,1799.6,0,59,7.7,153.7,141.6,0,88.5,19,"existant"
"2301N3151324G","2023-06-07","C","appartement",44.9,"Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1293,1528.3,0,26.6,1.7,1293,1528.3,0,61.1,3.8,143.8,170,0,91.6,5.7,"existant"
"2301N1876929B","2023-06-05","A","maison",177.8,"Chemin des Fontaines 01160 Saint-Martin-du-Mont","Électricité",1516,1979,0,400,84.2,3486.8,4551.7,0,919.9,193.7,275,359,0,73,15,"existant"
"2301N2098617N","2023-06-21","B","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",566.6,1257.5,0,10.7,1.4,566.6,1257.5,0,24.5,3.2,44.6,99,0,36.8,7.9,"existant"
"2301N2031250M","2023-06-18","B","maison",71.6,"12 Chemin de la Combette 01500 Ambérieu-en-Bugey","Électricité",1158,676,0,143.7,0,2663.4,2192.3,0,330.4,0,242,141,0,30,0,"existant"
"2301N1943563X","2023-06-11","C","maison",101.1,"Lot le Domaine de la Valliere 01480 Chaleins","Gaz naturel",4391,2119,0,205.4,12.8,4407.9,3011.6,0,472.5,29.5,445,216,0,60,4,"existant"
"2301N2098545T","2023-06-21","B","appartement",22.7,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",667.1,1328.3,0,12.6,1.7,667.1,1328.3,0,29,3.8,52.5,104.5,0,43.5,9.3,"existant"
"2301N2099804E","2023-06-22","A","maison",139.9,"Grande Rue 01360 Bressolles","Électricité",1077,755,0,265.8,97.9,2477.1,1736.5,0,611.4,225.2,222,156,0,55,20,"existant"
"2301N4345950K","2023-06-07","C","appartement",52.1,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1792.9,1631.2,0,28.2,1.8,1792.9,1631.2,0,64.9,4.1,199.4,181.4,0,97.3,6.1,"existant"
"2301N2098858U","2023-06-21","C","appartement",19.2,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",747.2,1257.5,0,10.7,1.4,747.2,1257.5,0,24.5,3.2,58.8,99,0,36.8,7.9,"existant"
"2301N4540209X","2023-06-07","C","appartement",43.6,"6 Chemin des Potiers 01210 Ferney-Voltaire","Gaz naturel",1107.7,1363.5,0,23.1,1.4,1107.7,1363.5,0,53.2,3.3,123.2,151.6,0,79.7,5,"existant"
"2301N2172059F","2023-06-27","A","maison",110.9,"Chemin de la Fruitiere 01250 Montagnat","Électricité",1360,466,0,233.1,25.9,3128,1511.2,0,536.1,59.6,285,98,0,49,5,"existant"
"2301N2204332M","2023-06-29","A","maison",119.9,"Impasse Joseph Paquet 01380 Saint-Genis-sur-Menthon","Électricité",1127,552,60,215.8,48,2592.1,1269.6,138,496.4,110.3,240,118,13,46,10,"existant"
"2301N2098547V","2023-06-21","B","appartement",22.7,"avenue d'alsace lorraine 01000 Bourg-en-Bresse","Réseau de Chauffage urbain",641.1,1328.3,0,12.6,1.7,641.1,1328.3,0,29,3.8,50.5,104.5,0,43.5,9.3,"existant"
"2301N2199367N","2023-06-28","A","maison",121.2,"243 Route du Trolliet 01150 Sainte-Julie","Électricité",1366,766,60,255.2,0,3141.8,2484.1,138,586.9,0,273,153,12,51,0,"existant"
"2301N2041604S","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3672,1555,0,183,57.2,3939.8,1569.3,0,421,131.6,446,175,0,53,17,"existant"
"2301N1961293V","2023-06-12","C","maison",89.5,"165 Rue Simone Veil 01000 Saint-Denis-lès-Bourg","Gaz naturel",3793.7,1662.8,0,170.9,69.3,3818.5,1677.6,0,393,159.5,457.5,201.1,0,49.6,20.1,"existant"
"2301N2041591F","2023-06-18","C","maison",88.8,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3509,1542,0,186.3,51.8,3684.5,1555,0,428.5,119,414,173,0,54,15,"existant"
"2301N2041405B","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3638,1555,0,183,57.2,3905.8,1569.3,0,421,131.6,442,175,0,53,17,"existant"
"2301N2041092A","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3592,1555,0,183,57.2,3844.2,1569.3,0,421,131.6,434,175,0,53,17,"existant"
"2301N2041313N","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3638,1555,0,183,57.2,3905.8,1569.3,0,421,131.6,442,175,0,53,17,"existant"
"2301N2041051L","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3603,1555,0,183,57.2,3855.2,1569.3,0,421,131.6,435,175,0,53,17,"existant"
"2301N2046531F","2023-06-19","A","maison",88.5,"202 Allee des Lilas 01330 Ambérieux-en-Dombes","Électricité",1409,559,0,176.1,0,3240.7,1285.7,0,405.1,0,292,116,0,37,0,"existant"
"2301N2041464I","2023-06-18","C","maison",88.8,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3478,1542,0,186.3,51.8,3653.5,1555,0,428.5,119,411,173,0,54,15,"existant"
"2301N2041736U","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3672,1555,0,183,57.2,3939.8,1569.3,0,421,131.6,446,175,0,53,17,"existant"
"2301N1962530K","2023-06-12","C","maison",90.3,"149 Allee de Barberousse 01640 Saint-Jean-le-Vieux","Gaz naturel",2867,2172,0,191.3,180.7,2904.7,2204.5,0,440.1,415.6,324,246,0,56,52,"existant"
"2301N2196300O","2023-06-28","A","maison",81.1,"309 Route de Bourg 01340 Attignat","Électricité",1485,486,0,161.8,28.6,3415.5,1117.8,0,372.2,65.7,308,101,0,34,6,"existant"
"2301N2099649F","2023-06-22","A","maison",122.5,"479 Route de Polliat 01340 Attignat","Électricité",1105.2,863,0,257.4,423.9,2542,1984.9,0,592,975,218.6,170.7,0,50.9,83.9,"existant"
"2301N2041438I","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3627,1555,0,183,57.2,3894.8,1569.3,0,421,131.6,440,175,0,53,17,"existant"
"2301N2041634W","2023-06-18","C","maison",88.8,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3478,1542,0,186.3,51.8,3653.5,1555,0,428.5,119,411,173,0,54,15,"existant"
"2301N2081398G","2023-06-21","A","maison",123.5,"479 Route de Polliat 01340 Attignat","Électricité",1130,870.4,0,259.6,427.6,2599,2001.9,0,597.1,983.4,222.8,171.6,0,51.2,84.3,"existant"
"2301N2040934Y","2023-06-17","C","maison",88.8,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3499,1542,0,186.3,51.8,3674.5,1555,0,428.5,119,413,173,0,54,15,"existant"
"2301N2041213R","2023-06-18","C","maison",88.8,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3478,1542,0,186.3,51.8,3653.5,1555,0,428.5,119,411,173,0,54,15,"existant"
"2301N2041867V","2023-06-18","A","maison",242.9,"463 les Plaines 01240 Lent","Électricité",3191,1193,0,582.8,27.8,7339.3,2743.9,0,1340.3,63.8,561,210,0,102,5,"existant"
"2301N2041172C","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3627,1555,0,183,57.2,3894.8,1569.3,0,421,131.6,440,175,0,53,17,"existant"
"2301N2203569D","2023-06-29","B","maison",319.3,"702 Rue Thomas Riboud 01250 Jasseron","Gaz naturel",2210,8041,0,609.8,76.2,5083,8090.4,0,1402.4,175.3,416,760,0,115,14,"existant"
"2301N2191693J","2023-06-28","A","maison",89.6,"77 Allee du Pre Joli 01960 Saint-André-sur-Vieux-Jonc","Électricité",1313,492,0,184.7,61.6,3019.9,1595.6,0,424.8,141.6,277,104,0,39,13,"existant"
"2301N2081162E","2023-06-21","B","maison",90,"210 Chemin du Bas Peroux 01190 Arbigny","Bois – Bûches",4209.6,693.7,0,180.6,82.1,5538.3,1595.5,0,415.4,188.8,322.8,149.8,0,39,17.7,"existant"
"2301N2040997J","2023-06-18","C","maison",88.8,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3499,1542,0,186.3,51.8,3674.5,1555,0,428.5,119,413,173,0,54,15,"existant"
"2301N2041665B","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3684,1555,0,183,57.2,3951.8,1569.3,0,421,131.6,447,175,0,53,17,"existant"
"2301N2041573N","2023-06-18","C","maison",90,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3672,1555,0,183,57.2,3939.8,1569.3,0,421,131.6,446,175,0,53,17,"existant"
"2301N2166353T","2023-06-27","A","maison",114.4,"37 Impasse des Amarelles 01330 Ambérieux-en-Dombes","Électricité",1716,496,0,212.7,42.5,3946.8,1140.8,0,489.2,97.8,342,99,0,42,8,"existant"
"2301N1985522S","2023-06-13","A","maison",131.8,"20 chemin des quarante coupees 01000 Bourg-en-Bresse","Électricité",1516,659,26,224.1,39.5,3486.8,1515.7,59.8,515.3,90.9,302,131,5,45,8,"existant"
"2301N2196451J","2023-06-28","A","maison",106.2,"309 Route de Bourg 01340 Attignat","Électricité",1275,470,0,222.8,37.1,2932.5,1081,0,512.5,85.4,270,100,0,47,8,"existant"
"2301N2041346U","2023-06-18","C","maison",88.8,"357 Route de Posafol 01150 Lagnieu","Gaz naturel",3478,1542,0,186.3,51.8,3653.5,1555,0,428.5,119,411,173,0,54,15,"existant"
